benchmark,implementation,threads,time,parallelizable_loops,parallelized_loops,fusion_applied_pairs,fusion_candidates,fusion_attempts,fusion_succeeded
fuse_should_fuse,NoPass,1,0.009335,0,0,0,0,0,0
fuse_should_fuse,OriginalPass,2,0.009701,2,0
0,0
0,0,0,0
fuse_should_fuse,OriginalPass,4,0.006546,2,0
0,0
0,0,0,0
fuse_should_fuse,OriginalPass,8,0.006546,2,0
0,0
0,0,0,0
fuse_should_fuse,Fusion,2,0.005982,1,0
0,1,0,0,0
fuse_should_fuse,Fusion,4,0.003795,1,0
0,1,0,0,0
fuse_should_fuse,Fusion,8,0.003847,1,0
0,1,0,0,0
fuse_should_fuse,Fusion+Shared,2,0.005837,1,0
0,1,0,0,0
fuse_should_fuse,Fusion+Shared,4,0.003805,1,0
0,1,0,0,0
fuse_should_fuse,Fusion+Shared,8,0.003815,1,0
0,1,0,0,0
fuse01_independent_constN,NoPass,1,0.009760,0,0,0,0,0,0
fuse01_independent_constN,OriginalPass,2,0.009542,2,0
0,0
0,0,0,0
fuse01_independent_constN,OriginalPass,4,0.006555,2,0
0,0
0,0,0,0
fuse01_independent_constN,OriginalPass,8,0.006527,2,0
0,0
0,0,0,0
fuse01_independent_constN,Fusion,2,0.005130,1,0
0,1,0,0,0
fuse01_independent_constN,Fusion,4,0.004051,1,0
0,1,0,0,0
fuse01_independent_constN,Fusion,8,0.004073,1,0
0,1,0,0,0
fuse01_independent_constN,Fusion+Shared,2,0.006151,1,0
0,1,0,0,0
fuse01_independent_constN,Fusion+Shared,4,0.004042,1,0
0,1,0,0,0
fuse01_independent_constN,Fusion+Shared,8,0.004036,1,0
0,1,0,0,0
fuse06_stride2,NoPass,1,0.009850,0,0,0,0,0,0
fuse06_stride2,OriginalPass,2,0.009632,2,0
0,0
0,0,0,0
fuse06_stride2,OriginalPass,4,0.006651,2,0
0,0
0,0,0,0
fuse06_stride2,OriginalPass,8,0.006625,2,0
0,0
0,0,0,0
fuse06_stride2,Fusion,2,0.006972,1,0
0,1,0,0,0
fuse06_stride2,Fusion,4,0.004562,1,0
0,1,0,0,0
fuse06_stride2,Fusion,8,0.004531,1,0
0,1,0,0,0
fuse06_stride2,Fusion+Shared,2,0.006990,1,0
0,1,0,0,0
fuse06_stride2,Fusion+Shared,4,0.004563,1,0
0,1,0,0,0
fuse06_stride2,Fusion+Shared,8,0.004549,1,0
0,1,0,0,0
fuse08_int_arrays,NoPass,1,0.009616,0,0,0,0,0,0
fuse08_int_arrays,OriginalPass,2,0.009442,2,0
0,0
0,0,0,0
fuse08_int_arrays,OriginalPass,4,0.006569,2,0
0,0
0,0,0,0
fuse08_int_arrays,OriginalPass,8,0.006544,2,0
0,0
0,0,0,0
fuse08_int_arrays,Fusion,2,0.005788,1,0
0,1,0,0,0
fuse08_int_arrays,Fusion,4,0.003778,1,0
0,1,0,0,0
fuse08_int_arrays,Fusion,8,0.003716,1,0
0,1,0,0,0
fuse08_int_arrays,Fusion+Shared,2,0.005812,1,0
0,1,0,0,0
fuse08_int_arrays,Fusion+Shared,4,0.003797,1,0
0,1,0,0,0
fuse08_int_arrays,Fusion+Shared,8,0.003706,1,0
0,1,0,0,0
fuse09_2d_rows,NoPass,1,0.009824,0,0,0,0,0,0
fuse09_2d_rows,OriginalPass,2,0.009479,2,0
0,0
0,0,0,0
fuse09_2d_rows,OriginalPass,4,0.006579,2,0
0,0
0,0,0,0
fuse09_2d_rows,OriginalPass,8,0.006549,2,0
0,0
0,0,0,0
fuse09_2d_rows,Fusion,2,0.006169,1,0
0,1,0,0,0
fuse09_2d_rows,Fusion,4,0.003811,1,0
0,1,0,0,0
fuse09_2d_rows,Fusion,8,0.003782,1,0
0,1,0,0,0
fuse09_2d_rows,Fusion+Shared,2,0.005964,1,0
0,1,0,0,0
fuse09_2d_rows,Fusion+Shared,4,0.003796,1,0
0,1,0,0,0
fuse09_2d_rows,Fusion+Shared,8,0.003806,1,0
0,1,0,0,0
fuse11_affine_float,NoPass,1,0.009928,0,0,0,0,0,0
fuse11_affine_float,OriginalPass,2,0.009457,2,0
0,0
0,0,0,0
fuse11_affine_float,OriginalPass,4,0.006580,2,0
0,0
0,0,0,0
fuse11_affine_float,OriginalPass,8,0.006556,2,0
0,0
0,0,0,0
fuse11_affine_float,Fusion,2,0.006257,1,0
0,1,0,0,0
fuse11_affine_float,Fusion,4,0.004031,1,0
0,1,0,0,0
fuse11_affine_float,Fusion,8,0.004023,1,0
0,1,0,0,0
fuse11_affine_float,Fusion+Shared,2,0.006172,1,0
0,1,0,0,0
fuse11_affine_float,Fusion+Shared,4,0.004017,1,0
0,1,0,0,0
fuse11_affine_float,Fusion+Shared,8,0.004046,1,0
0,1,0,0,0
fuse12_affine_double,NoPass,1,0.009882,0,0,0,0,0,0
fuse12_affine_double,OriginalPass,2,0.009584,2,0
0,0
0,0,0,0
fuse12_affine_double,OriginalPass,4,0.006599,2,0
0,0
0,0,0,0
fuse12_affine_double,OriginalPass,8,0.006561,2,0
0,0
0,0,0,0
fuse12_affine_double,Fusion,2,0.012688,1,0
0,1,0,0,0
fuse12_affine_double,Fusion,4,0.011892,1,0
0,1,0,0,0
fuse12_affine_double,Fusion,8,0.013651,1,0
0,1,0,0,0
fuse12_affine_double,Fusion+Shared,2,0.012411,1,0
0,1,0,0,0
fuse12_affine_double,Fusion+Shared,4,0.009062,1,0
0,1,0,0,0
fuse12_affine_double,Fusion+Shared,8,0.013533,1,0
0,1,0,0,0
fuse13_two_out_one_in,NoPass,1,N/A
N/A,0,0,0,0,0,0
fuse13_two_out_one_in,OriginalPass,2,N/A
N/A,2,0
0,0
0,0,0,0
fuse13_two_out_one_in,OriginalPass,4,N/A
N/A,2,0
0,0
0,0,0,0
fuse13_two_out_one_in,OriginalPass,8,N/A
N/A,2,0
0,0
0,0,0,0
fuse13_two_out_one_in,Fusion,2,N/A
N/A,1,0
0,1,0,0,0
fuse13_two_out_one_in,Fusion,4,N/A
N/A,1,0
0,1,0,0,0
fuse13_two_out_one_in,Fusion,8,N/A
N/A,1,0
0,1,0,0,0
fuse13_two_out_one_in,Fusion+Shared,2,N/A
N/A,1,0
0,1,0,0,0
fuse13_two_out_one_in,Fusion+Shared,4,N/A
N/A,1,0
0,1,0,0,0
fuse13_two_out_one_in,Fusion+Shared,8,N/A
N/A,1,0
0,1,0,0,0
fuse14_int32_affine,NoPass,1,0.009716,0,0,0,0,0,0
fuse14_int32_affine,OriginalPass,2,0.009536,2,0
0,0
0,0,0,0
fuse14_int32_affine,OriginalPass,4,0.006540,2,0
